Bus Besar,A Perum PPD,AC16,Rawa Mangun - Lebak Bulus,Terminal Rawa Mangun -- Pegambiran -- Cipinang baru -- Pramuka -- Matraman Raya -- Salemba Raya -- Diponogoro -- Imam Bonjol -- Jendral Sudirman -- Pintu IX -- Pakubuwono -- Velbak -- Arteri Pondok Indah -- Terminal Lebak Bulus,Terminal Lebak Bulus -- Arteri Pondok Indah -- Velbak -- Pakubuwono -- Pintu IX -- Jendral Sudirman -- Imam Bonjol -- Diponogoro -- Salemba Raya -- Matraman Raya -- Pramuka -- Cipinang Baru -- Pegambiran -- Terminal Rawamangun
Bus Sedang,Kopaja,S13,Ragunan Blk - Slipi,Ragunan Blk -- Kav Polri -- Jl. Paso -- Jl. M Kahfi -- Jl. Cilandak KKO -- TB Simatupang -- Jl. Metro Pd Indah -- Jl. S Iskandar M -- Jl. Keb Lama -- Velbak -- Jl. Pbuwono 6 -- Jl. Bumi -- Rs Pertamina -- Jl. P Unus -- Jl. H Tuah VII -- Jl. S Mangaraja -- Jl. Sudirman -- Semanggi -- Jl. G Subroto -- Bund Slipi PP,Bund Slipi PP -- Jl. G Subroto -- Semanggi -- Jl. Sudirman -- Jl. S Mangaraja -- Jl. H Tuah VII -- Jl. P Unus -- Rs Pertamina -- Jl. Bumi -- Jl. Pbuwono 6 -- Velbak -- Jl. Keb Lama -- Jl. S Iskandar M -- Jl. Metro Pd Indah -- TB Simatupang -- Jl. Cilandak KKO -- Jl. M Kahfi -- Jl. Paso -- Kav Polri -- Ragunan Blk
Bus Sedang,Kopaja,S602,Tanah Abang - Ragunan,Tanah Abang -- Jl. Fachrudin -- Jl. Jatibaru -- Jl. Kb Jati -- Jl. Mas Mansyur -- Jl. Sudirman -- Jl. Karet Depan -- Gatot Subroto -- Jl. Buncit Raya -- Jl. Raya Ps Minggu -- Term. Ragunan,Term. Ragunan -- Jl. Raya Ps Minggu -- Jl. Buncit Raya -- Gatot Subroto -- Jl. Karet Depan -- Jl. Sudirman -- Jl. Mas Mansyur -- Jl. Kb Jati -- Jl. Jatibaru -- Jl. Fachrudin -- Tanah Abang
Bus Sedang,Kopaja,S605,Blok M - Kp RAmbutan,Term. Blok M -- Iskandarsyah -- Melawai -- Panglima Polim -- Jl. Barito II -- Mayestik -- Gandaria III -- Gandaria -- Kebayoran Lama -- Raya Ciledug -- Ulu Jami -- Pondok Betung,Pondok Betung -- Ulu Jami -- Raya Ciledug -- Kebayoran Lama -- Gandaria -- Gandaria III -- Mayestik -- Jl. Barito II -- Panglima Polim -- Melawai -- Iskandarsyah -- Term. Blok M
Bus Sedang,Kopaja,S605,Blok M - Kp Rambutan,Term. Blok M -- Jl. P Polim -- Jl. Rs Fatmawati -- Jl. H A Madjid -- Jl. A Tolib -- Jl. Bangka Raya -- Jl. Ampera Raya -- Jl. Cilandak -- Ling Luar Sel -- Tb Simatupang -- Term. Kp Rambutan,Term. Kp Rambutan -- Tb Simatupang -- Ling Luar Sel -- Jl. Cilandak -- Jl. Ampera Raya -- Jl. Bangka Raya -- Jl. A Tolib -- Jl. H A Madjid -- Jl. Rs Fatmawati -- Jl. P Polim -- Term. Blok M
Bus Sedang,Kopaja,S605A,Blok M - Term. Ragunan,Term. Blok M -- Jl. Hasanudin -- Iskandarsyah -- Jl. Melawai Raya -- Jl. P Polim Raya -- Jl. Wijaya II -- D Wangsa III -- D Wangsa Raya -- Harsono RM -- Term. Ragunan -- Jl. Ampera -- TB Simatupang,TB Simatupang -- Jl. Ampera -- Term. Ragunan -- Harsono RM -- D Wangsa Raya -- D Wangsa III -- Jl. Wijaya II -- Jl. P Polim Raya -- Jl. Melawai Raya -- Iskandarsyah -- Jl. Hasanudin -- Term. Blok M
Bus Sedang,Kopaja,S606,Pasar Minggu - Srengseng,Term. Pasar Minggu -- Raya Pasar Minggu -- Lenteng Agung -- Yon Sikon -- Kalibata Blk -- Srengseng Sawah,Srengseng Sawah -- Kalibata Blk -- Yon Sikon -- Lenteng Agung -- Raya Pasar Minggu -- Term. Pasar Minggu
Bus Sedang,Kopaja,S608,Blok M - Tanah Abang,Blok M -- Iskandarsyah -- Melawai Raya -- Blg/Barito -- K. Maja/T. Puring -- Velbak/Asimpruk -- Fly Over Permata Hijau -- Ptr Di ITC Permata Hijau -- Permata Hijau -- Juraganan -- Pejompongan -- Penjernihan -- KHM Mansyur -- Tanah Abang Kembali : -- Tanah Abang -- KHM Mansyur -- Penjernihan -- Pejompongan --Juraganan Iskandar Muda -- Jamblang -- P. Buwono 6/Bumi -- K. Maja/Blok M,K. Maja/Blok M -- P. Buwono 6/Bumi -- Jamblang -- Iskandar Muda Juraganan-- Pejompongan -- Penjernihan -- KHM Mansyur -- Tanah Abang Kembali : -- Tanah -- KHM Mansyur -- Penjernihan -- Pejompongan -- Juraganan -- Permata Hijau -- Ptr Di ITC Permata Hijau -- Fly Over Permata Hijau -- Velbak/Asimpruk -- K. Maja/T. Puring -- Blg/Barito -- Melawai Raya -- Iskandarsyah -- Blok M
Bus Sedang,Kopaja,S609,Blok M - Meruya Ilir,Term. Blok M -- Iskandarsyah -- Melawai Raya -- Bulungan/Barito -- Kyai Maja -- Taman Puring -- Gandaria III -- Gandaria -- Velbak -- Kebayoran Lama -- Raya Ciledug -- Komplek Bank -- Ulu Jami -- Meruya Ilir,Meruya Ilir -- Ulu Jami -- Komplek Bank -- Raya Ciledug -- Kebayoran Lama -- Velbak -- Gandaria -- Gandaria III -- Taman Puring -- Kyai Maja -- Bulungan/Barito -- Melawai Raya -- Iskandarsyah -- Term. Blok M
Bus Sedang,Kopaja,S612,Kb. Bntng Blk -- Kampung Melayu,Kb. Bntang Blk -- Cilandak Marinir -- Cilandak -- Ampera Raya -- Raya Mampang P -- Kapten Tendean -- Gatot Subroto -- Dr Supomo -- Tebet Raya -- Pasar Darurat -- Lapangan Roos -- Attahariyah -- Jatinegara Barat -- Matraman Raya -- Jatinegara Timur -- Term. Kampung Melayu,Term. Kampung Melayu -- Jatinegara Timur -- Matraman Raya -- Jatinegara Barat -- Attahariyah -- Lapangan Roos -- Pasar Darurat -- Tebet Raya -- Dr Supomo -- Gatot Subroto -- Kapten Tendean -- Raya Mampang P -- Ampera Raya -- Cilandak -- Cilandak Marinir -- Kb. Bntang Blk
Bus Sedang,Kopaja,S613,Blok M -- Bintaro Jaya,Term. Blok M -- Iskandarsyah -- Melawai -- Bulungan/Barito -- Kyai Maja -- Mayestik -- Keby. Lama -- Cileduk Raya -- Ulu Jami -- Perum Bintaro,Perum Bintaro -- Ulu Jami -- Cileduk Raya -- Keby. Lama -- Mayestik -- Kyai Maja -- Bulungan/Barito -- Melawai -- Iskandarsyah -- Term. Blok M
Bus Sedang,Kopaja,S614,Pasar Minggu - Pasar Cipulir,Term. Pasar Minggu -- Jl. Marga Satwa -- Jl. Wr Jati Barat -- Jl. Pejaten Barat -- Jl. Ampera Raya -- Jl. Kemang Selatan -- Ampera Raya -- Kemang Selatan -- Jl. Benda -- P Mutiara -- P Antasari -- Tm Brawijaya -- D Wangsa 15 -- D Wangsa 14 -- D Wangsa Raya -- Prapanca Raya -- Jl. Wijaya 2 -- P Polim Raya -- Pasar Cipulir -- Kebayoran Lama -- Ciledug Raya -- Pasar Cipulir,Pasar Cipulir -- Ciledug Raya -- Kebayoran Lama -- Pasar Cipulir -- P Polim Raya -- Jl. Wijaya 2 -- Prapanca Raya -- D Wangsa Raya -- D Wangsa 14 -- D Wangsa 15 -- Tm Brawijaya -- P Antasari -- P Mutiara -- Jl. Benda -- Kemang Selatan -- Ampera Raya -- Jl. Kemang Selatan -- Jl. Ampera Raya -- Jl. Pejaten Barat -- Jl. Wr Jati Barat -- Jl. Marga Satwa -- Term. Pasar Minggu
K W K,-,T01,Term. Cililitan - Setu,Term. Cililitan -- Jl. Raya Bogor -- Jl. Raya Hek -- Jl. Raya Pondok Gede -- Jl. Taman Mini -- Jl. Raya Hankam -- Jl. Gempol -- Raya Bambu Apus -- Jl. Bambu Apus 1 -- Jl. Bambu Hitam -- Jl. Bambu Wulung -- Jl. Kramat Aris -- Setu,Setu -- Jl. Kramat Aris -- Jl. Bambu Wulung -- Jl. Bambu Hitam -- Jl Bambu Apus 1 -- Raya Bambu Apus -- Jl. Gempol -- Jl. Raya Hankam -- Jl. Taman Mini -- Jl. Raya Pondok Gede -- Jl Raya Hek -- Jl. Raya Bogor -- Term. Cililitan
Bus Besar,A Perum PPD,P34,Grogol - Perumnas BSR,Term. Grogol -- S. Parman -- Tol Tangerang -- Cikokol -- Ki Asma'un -- Jl. Merdeka -- Pasar Baru -- Nagrak -- Perumahan BSR,Perumahan BSR -- Nagrak -- Pasar Baru -- Jl. Merdeka -- Ki Asma'un -- Cikokol -- Tol Tangerang -- S. Parman -- Term. Grogol
Bus Sedang,Kopaja,S 615,Lbk Bulus - Tanah Abang,Term. Blk Bulus -- Jl. Arteri -- Prapanca Buntu -- Iskandarsyah -- Hasanudin -- Patimura -- Raden Patah -- Hangtuah -- Mustopo Asia -- Afrika TVRI -- Pintu VIII -- Gatot Subroto -- Bend Jati Luhur -- Bend Hilir IV -- Penjernihan -- KH. Mas Mansyur -- Tanah Abang,Tanah Abang -- KH. Mas Mansyur -- Penjernihan -- Bend Hilir IV -- Bend Jati Luhur -- Gatot Subroto -- Pintu VIII -- Afrika TVRI -- Mustopo Asia -- Hangtuah -- Raden Patah -- Patimura -- Hasanudin -- Iskandarsyah -- Prapanca Buntu -- Jl. Arteri -- Term. Blk Bulus
K W K,-,T02,Cililitan - Cilangkap,Term. Cililitan -- Raya Bogor -- Raya Pondok Gede -- Raya Taman Mini -- Jl. Mabes Hankam -- Jl. Ceger -- Jl. Bina Marga -- Jl. Cipayung -- Cilangkap/Kelurahan,Cilangkap -- Jl. Cipayung -- Jl. BIna Marga -- Jl. Ceger -- Jl. Mabes Hankam -- Raya Taman Mini -- Raya Pondok Gede -- Raya Bogor -- Term.Cililitan
K W K,-,T03,Term. Cililitan - Munjul,Term. Cililitan -- Raya Bogor Tanah Merdeka -- Centex -- Kelapadua Wetan -- Munjul,Munjul -- Kelapadua Wetan -- Centex -- Tanah Merdeka -- Raya Bogor -- Term. Cililitan
Bus Besar,A Perum PPD,P36,Term. Blok M - Term. Pulo Gadung,Berangkat : Term. Blok M -- Jl. Aditia W. -- Jl. W. Mongosidi -- Jl. Gunawarman -- Jl. Senopati -- Jl. Sudirman -- Jl. Imam Bonjol -- Jl. Diponegoro -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Suprapto -- Jl. Perintis K. -- Term. Pulo Gadung -- Kembali : Jl. Perintis K. -- Jl. Suprapto -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Diponegoro -- Jl. Imam Bonjol -- Jl. Sudirman -- Jl. Sisingamangaraja -- Term. Blok M,Term. Blok M -- Jl. Sisingamangaraja -- Jl. Sudirman -- Jl. Imam Bonjol -- Jl. Diponegoro -- Jl. Salemba Raya -- Jl. Kramat Raya -- Jl. Suprapto -- Kembali : Jl. Perintis K. -- Term. Pulo Gadung -- Jl. Perintis K. -- Jl. Suprapto -- Jl. Kramat Raya -- Jl. Salemba Raya -- Jl. Diponegoro -- Jl. Imam Bonjol -- Jl. Sudirman -- Jl. Senopati -- Jl. Gunawarman -- Jl. W. Mongosidi -- Jl. Aditia W. -- Berangkat : Term. Blok M
Bus Sedang,Kopaja,S616,Blok M -- Srengseng Sawah,Term. Blok M -- Hasanudin -- Trunojoyo -- W Mongonsidi -- Kapten Tendean -- Gatot Subroto -- Raya Ps Minggu -- Lenteng Agung -- Jl. Jahe -- Kelapa Tiga -- Jl. Moh Kapi III -- Jl. Cempadak -- ISTN,ISTN -- Jl. Cempadak -- Jl. Moh Kapi III -- Kelapa Tiga -- Jl. Jahe -- Lenteng Agung -- Raya Ps Minggu -- Gatot Subroto -- Kapten Tendean -- W Mongonsidi -- Trunojoyo -- Hasanudin -- Term. Blok M
K W K,-,T04,Ujung Aspal _ PTR. Asabri,Ujung Aspal -- Jl. Raya Hankam -- Jl. Raya Pondok Gede -- Hek -- Jl. Raya Bogor -- Term. Cililitan -- Jl. Sutoyo,Jl. Sutoyo -- Term. Cililitan -- Jl. Raya Bogor -- Hek -- Jl. Raya Pondok Gede -- Jl Raya Hankam -- Ujung Aspal
Bus Besar,A Perum PPD,P37,Term. Blok M - Term. Muara Angke,Berangkat : Term. Blok M -- Jl. Aditia W. -- Jl. W. Mongosidi -- Jl. Gunawarman -- Jl. Senopati -- Jl. Sudirman -- Jl. Gatot Subroto -- Jl. S. Parman -- Latumenten -- Jembatana II/III -- Pluit Putra -- Term. Muara Angke -- Kembali : Pluit P. -- Jembatan III/II -- Latumenten -- S. Parman -- Gatot Subroto -- Sudirman -- Sisingamangaraja -- Term. Blok M,Term. Blok M -- Sisingamangaraja -- Sudirman -- Gatot Subroto -- S. Parman -- Latumenten -- Jembatan III/II -- Kembali : Pluit P. -- Term. Muara Angke -- Pluit Putra -- Jembatana II/III -- Latumenten -- Jl. S. Parman -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Senopati -- Jl. Gunawarman -- Jl. W. Mongosidi -- Jl. Aditia W. -- Berangkat : Term. Blok M
Bus Sedang,Kopaja,S620,Manggarai - Blok M,Term. Manggarai -- Dr Sahardjo -- Minangkabau -- Sultan Agung -- Jl. kawi -- Jl. Halimun -- Laturharhari -- Jl. Cimahi -- Jl. Cianjur -- Rasuna Said -- Terusan Mampang -- Kapten Tendean -- W Mangonsidi -- Tronojoyo -- Term. Blok M,Term. Blok M -- Tronojoyo -- W Mangonsidi -- Kapten Tendean -- Terusan Mampang -- Rasuna Said -- Jl. Cianjur -- Jl. Cimahi -- Laturharhari -- Jl. Halimun -- Jl. kawi -- Sultan Agung -- Minangkabau -- Dr Sahardjo -- Term. Manggarai
Angkutan Pengganti Bemo,-,T05,Term. Cililitan - Setu,Term. Cililitan -- Raya Bogor -- Pasar Hek -- Raya Pondok Gede -- Pintu 2 TMII -- Lubang BUaya -- Rawa Binong -- Pagelaran -- Setu,Setu -- Pagelaran -- Rawa Binong -- Lubang Buaya -- Pintu 2 TMII -- Raya Pondok Gede -- Pasar Hek -- Raya Bogor -- Term. Cililitan
Bus Besar,A Perum PPD,P38,Blok M - Tanjung Priok,Term. Blok M -- Trunojoyo -- W. Mongonsidi -- Kapten Tendean -- Gatot Subroto -- MT. Haryono -- Otista Raya -- Jatinegara Barat -- Matraman Raya -- Pramuka -- Achmad Yani -- Yos Sudarso -- Enggano -- Term. Tanjung Priok,Term. Tanjung Priok -- Enggano -- Yos Sudarso -- Achmad Yani -- Pramuka -- Matraman Raya -- Jatinegara Barat -- Otista Raya -- MT. Haryono -- Gatot Subroto -- Kapten Tendean -- W. Mongonsidi -- Trunojoyo -- Term. Blok M
Mikrolet,-,M10,Tanah Abang - Kota/Jembatan Lima,Tanah Abang -- Jatibaru -- Cideng Barat -- Jl. Ketapang -- Jembatan Lima -- Perniagaan -- Kalibesar Barat -- Tiang Bendera -- Jl. Kopi -- Pejagalan -- Perniagaan Barat -- Tubagus Angke -- Jembatan Lima,Jembatan Lima -- Tubagus Angke -- Perniagaan Barat -- Pejagalan -- Jl. Kopi -- Tiang Bendera -- Kalibesar Barat -- Perniagaan -- Jembatan Lima -- Jl. Ketapang -- Cideng Barat -- Jatibaru -- Tanah Abang
Mikrolet,-,M11,Tanah Abang - Meruya Ilir,Tanah Abang -- Jembatan Tinggi -- Ks. Tubun -- Bunderan Slipi -- Palmerah -- Kebon Jeruk -- Meruya Ilir,Meruya Ilir -- Kebon Jeruk -- Palmerah -- Bunderan Slipi -- Ks. Tubun -- Jembatan Tinggi -- Tanah Abang
Mikrolet,-,M12,Term. Senen - Term. Kota,Term. Senen -- B. Besar -- Kepu Selatan -- B. Besar (Poncol) -- Galur Berputar -- Fly Over Galur -- Tanah Tinggi 4 -- Tanah Tinggi I -- Kembang Sepatu -- Kramat Bunder -- Kramat Pulo -- Kramat Raya -- Naik Fly Over Senen -- Senen Raya 3 -- Senen Raya -- Dr. Wahidin -- Gunung Sahari -- Samanhudi SH -- Gajah Mada -- Term. Kota,Term. Kota -- Gajah Mada -- Samanhudi SH -- Gunung Sahari -- Dr. Wahidin -- Senen Raya -- Senen Raya 3 -- Naik Fly Over Senen -- Kramat Raya -- Kramat Pulo - Kramat Bunder -- Kembang Sepatu -- Tanah Tinggi I -- Tanah Tinggi 4 -- Fly Over Galur -- Galur Berputar -- B. Besar (Poncol) -- Kepu Selatan -- B. Besar -- Term. Senen
Bus Sedang,Metromini,P03,Senen - Rawamangun,Term. Senen -- Bungur Besar -- BLK ST KA. Senen -- Letjen Suprapto -- Ahmad yani -- Jl. Pemuda -- Jl. Paus -- Term. Rawamnagun,Term. Rawamnagun -- Jl. Paus -- Jl. Pemuda -- Ahmad yani -- Letjen Suprapto -- BLK ST KA. Senen -- Bungur Besar -- Term. Senen
Bus Sedang,Metromini,P05,Senen - Kramat Lontar,Term. Senen -- Bungur Besar -- BLK ST KA. Senen -- Letjen Suprapto -- Jl. Mardani -- Cemp. Putih Tngh -- Johar Baru -- Kramat Lontar,Kramat Lontar -- Johar Baru -- Cemp. Putih Tngh -- Jl. Mardani -- Letjen Suprapto -- BLK ST KA. Senen -- Bungur Besar -- Term. Senen
Bus Sedang,Kopaja,S63,Term. Blok M -- Depok,Term. Blok M -- Jl. Iskandarsyah -- Jl. Wijaya II -- Jl. Darma W III -- Jl. Prapanca Bnt -- Jl. P Antasari -- Jl. P Mutiara -- Jl. Ampera Raya -- Tb Simatupang -- Jl. Tanjung Barat -- Jl. Lt Agung -- Term. Depok,Term. Depok -- Jl. Lt Agung -- Jl. Tanjung Barat -- Tb Simatupang -- Jl. Ampera Raya -- - Jl. P Mutiara -- Jl. P Antasari -- Jl. Prapanca Bnt -- Jl. Darma W III -- Jl. Wijaya II -- Jl. Iskandarsyah -- Term. Blok M
Bus Besar,A Perum PPD,P41,Kampung Rambutan - Harmoni,Term. Kampung Rambutan -- TB. Simatupang -- Tol Jagorawi -- Tol Dalam Kota -- Jl. MT. Haryono -- Jl. Dr. Saharjo -- Jl. S. Agung -- Jl. Cik Di Tiro -- Jl. Menteng Raya -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. Majapahit -- Harmoni,Harmoni -- Jl. Majapahit -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. Menteng Raya -- Jl. Cik Di Tiro -- Jl. S. Agung -- Jl. Dr. Saharjo -- Jl. MT. Haryono -- Tol Dalam Kota -- Tol Jagorawi -- TB. Simatupang -- Term. Kampung Rambutan
Bus Besar,A Perum PPD,P42,Lebak Bulus - Manggarai,Term. Lebak Bulus -- Arteri Pondok Indah -- Velbak -- Pakubuwono 6 -- Asia Afrika -- Pintu 1 Senayan -- Jenderal Sudirman -- Semanggi -- Gatot Subroto -- Pancoran -- Sahardjo -- Term. Manggarai,Term. Manggarai -- Sahardjo -- Pancoran -- Gatot Subroto -- Semanggi -- Jenderal Sudirman -- Pintu 1 Senayan -- Asia Afrika -- Pakubuwono 6 -- Velbak -- Arteri Pondok Indah -- Term. Lebak Bulus
Bus Sedang,Kopaja,S66,Manggarai -- Blok M,Term. Manggarai -- Sultan Agung -- Jl. Guntur -- Jl. Kawi -- Jl. Halimun -- Sultan Agung -- Laturharhari -- Jl. Cimahi -- Jl. Cianjur -- Rasuna Said -- G Subroto -- Polda Metro -- Sudirman -- Pattimura -- Trunojoyo -- Adityawarman -- Hasanudin -- Pakubuwono -- Iskandarsyah -- Term. Blok M,Term. Blok M -- Iskandarsyah -- Pakubuwono -- Hasanudin -- Adityawarman -- Trunojoyo -- Pattimura --Sudirman -- Polda Metro -- G Subroto -- Rasuna Said -- Jl. Cianjur -- Jl. Cimahi -- Laturharhari -- Sultan Agung -- Jl. Halimun -- Jl. Kawi -- Jl. Guntur -- Sultan Agung -- Term. Manggarai
Bus Besar,A Perum PPD,P43,Banteng Utara - Depok,Banteng Barat -- Veteran Raya -- Veteran III -- Merdeka Utara -- Merdeka Barat -- MH. Thamrin -- Jenderal Sudirman -- Gatot Subroto -- Pancoran -- Raya Pasar Minggu -- Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Lenteng Agung -- Raya Pasar Minggu -- Pancoran -- Gatot Subroto -- Jenderal Sudirman -- MH. Thamrin -- Merdeka Barat -- Merdeka Utara -- Veteran III -- Veteran Raya -- Banteng Barat
Bus Sedang,Kopaja,S68,Kb Binatang - Kampung Melayu,Kebon Binatang -- Raya Raguanan -- Margasatwa -- Raya Ps Minggu -- Pancoran -- Mt Haryono -- Jl. Wimo -- Ps Baru Tebet -- Tebet Raya -- Lapangan Roos -- Attahiriyah -- Kp Melayu Kecil -- Jatinegara Barat -- Matraman Raya -- Jatinegara Timur -- Term. Kampung Melayu,Term. Kampung Melayu -- Jatinegara Timur -- Matraman Raya -- Jatinegara Barat -- Kp Melayu Kecil -- Attahiriyah -- Lapangan Roos -- Tebet Raya -- Ps Baru Tebet -- Jl. Wimo -- Mt Haryono -- Pancoran -- Raya Ps Minggu -- Margasatwa -- Raya Raguanan -- Kebon Binatang
Bus Sedang,Kopaja,T48,Kampung Rambutan - Pulo Gebang,Term. Kampung Rambutan -- Tb Simatupang -- Raya Bogor -- Kramat Jati --Cililitan -- Sutoyo -- DI Panjaitan -- Cipinang Besar -- Cipinang Muara -- P Revolusi -- Jl. SS -- Perum Klender -- Kantor Walikota -- Jakarta Timur,Jakarta Timur -- Kantor Walikota -- Perum Klender -- Jl. SS -- P Revolusi -- Cipinang Muara -- Cipinang Besar -- DI Panjaitan -- Sutoyo -- -Cililitan -- Kramat Jati -- Raya Bogor -- Tb Simatupang -- Term. Kampung Rambutan
Bus Besar,A Perum PPD,P44,Kemayoran - P. Plawad,Kemayoran -- Jl. Angkasa -- Jl. Bungur -- Stasiun Senen -- Jl. Senen Raya -- Jl. Kwini I -- Jl. Kwitang -- Jl. Raden Said -- Jl. Merdeka Timur -- Jl. Merdeka Utara -- Jl. S. Pranoto -- Jl. Tomang Raya -- Tol Kebon Jeruk -- Tol Jakarta/Tangerang -- Tol Kebon Nanas -- P. Plawad/Tangerang,P. Plawad/Tangerang -- Tol Kebon Nanas -- Tol Jakarta/Tangerang -- Tol Kebon Jeruk -- Jl. Tomang Raya -- Jl. S. Pranoto -- Jl. Merdeka Utara -- Jl. Merdeka Timur -- Jl. Raden Said -- Jl. Kwitang -- Jl. Kwini I -- Jl. Senen Raya -- Stasiun Senen -- Jl. Bungur -- Jl. Angkasa -- Kemayoran
Bus Sedang,Kopaja,T57,Kp Rambutan - Blok M,Term. Kp Rambutan -- Tb Simatupang -- Kramat Jati -- Cililitan -- Dewi Sartika -- Kalibata -- Duran Tiga -- Buncit Raya -- Tendean -- W Mangonsidi -- Trunojoyo -- Term Blok M,Term Blok M -- Trunojoyo -- W Mangonsidi -- Tendean -- Buncit Raya -- Duran Tiga -- Kalibata -- Dewi Sartika -- Cililitan -- Kramat Jati -- Tb Simatupang -- Term. Kp Rambutan --
Bus Besar,A Perum PPD,P45,Blok M - Perumnas Tangerang,Berangkat : Term. Blok M -- Jl. Aditia W. -- Jl. W. Monginsidi -- Jl. Gunawarman -- Jl. Senopati -- Jl. Sudirman -- Jl. Gatot Subroto -- Jl. S. Parman -- Tol Karawaci/Tangerang -- Perum Pemda Tangerang -- Term. Cimone /Tangerang -- Kembali : Tol Karawaci/Tangerang -- Jl. S. Parman -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Sisingamangaraja -- Term. Blok M,Term. Blok M -- Jl. Sisingamangaraja -- Jl. Sudirman -- Jl. Gatot Subroto -- Jl. S. Parman -- Kembali : Tol Karawaci/Tangerang -- Term. Cimone /Tangerang -- Perum Pemda Tangerang -- Tol Karawaci/Tangerang -- Jl. S. Parman -- Jl. Gatot Subroto -- Jl. Sudirman -- Jl. Senopati -- Jl. Gunawarman -- Jl. W. Monginsidi -- Jl. Aditia W. -- Berangkat : Term. Blok M
Bus Sedang,Kopaja,T501,Kp Rambutan -- Pulo Gadung,Term. Kp Rambutan -- Tb Simatupang -- Raya Bogor -- Kramat Jati -- Sutoyo -- DI Panjaitan -- Rs Persahabatan -- Balap Sepeda -- Kemerdekaan -- Term Pulo Gadung,Term Pulo Gadung -- Kemerdekaan -- Balap Sepeda -- Rs Persahabatan -- DI Panjaitan -- Sutoyo -- Kramat Jati -- Raya Bogor -- Tb Simatupang -- Term. Kp Rambutan
Bus Besar,A Perum PPD,P52,Pulo Gadung - Depok,Term. Pulo Gadung -- Jl. Pemuda-Jl. A Yani-Masuk Tol -- Keluar Pintu Tol TMII -- Jl. Raya Pondok Gede -- Jl. Raya Bogor -- TB. Simatupang -- Lenteng Agung -- Kampus UI Depok -- Margonda Raya -- Terminal Depok,Terminal Depok -- Margonda Raya -- Kampus UI Depok -- Lenteng Agung -- TB. Simatupang -- Jl. Raya Bogor -- Jl. Raya Pondok Gede -- Keluar Pintu Tol TMII -- Jl. Pemuda-Jl. A Yani-Masuk Tol -- Term. Pulo Gadung
Bus Besar,A Perum PPD,P53,Term. Blok M - Depok,Term. Blok M -- Trunojoyo -- Sisingamangaraja -- Gatot Subroto -- Mampang -- Warung Buncit -- Pasar Minggu -- Raya Lenteng Agung -- Kampus UI Depok -- Margonda -- Term. Depok,Term. Depok -- Margonda -- Kampus UI Depok -- Raya Lenteng Agung -- Pasar Minggu -- Warung Buncit -- Mampang -- Gatot Subroto -- Sisingamangaraja -- Trunojoyo -- Term. Blok M
Bus Besar,A Perum PPD,P54,Term. Grogol - Depok,Term. Grogol -- S. Parman -- Gatot Subroto -- Pancoran -- Raya Pasar Minggu -- Raya Lenteng Agung -- Margonda Raya -- Term. Depok,Term. Depok -- Margonda Raya -- Raya Lenteng Agung -- Raya Pasar Minggu -- Pancoran -- Gatot Subroto -- S. Parman -- Term. Grogol
Bus Sedang,Kopaja,T502,Kp Rambutan - Tanah Abang,Term. Kp Rambutan -- Raya Bogor -- Ps Heck -- Tol Jagorawi -- UKI -- Dewi Sartika -- Otista -- Matraman Raya -- Matraman Dalam -- Pegangsaan Timur -- Prof Moch Yamin -- Ridwan Rais -- Merdeka Selatan -- Kebon Sirih -- Fachrudin -- Tanah Abang,Tanah Abang -- Fachrudin -- Kebon Sirih -- Merdeka Selatan -- Ridwan Rais -- Prof Moch Yamin -- Pegangsaan Timur -- Matraman Dalam -- Matraman Raya -- Otista -- Dewi Sartika -- UKI -- Tol Jagorawi -- Ps Heck -- Raya Bogor -- Term. Kp Rambutan
Bus Sedang,Kopaja,U27,Kelapa Gading - Senen,Kelapa Gading -- P Kemerdekaan -- Yos Sudarso -- D Sunter Utara -- Agung Podomoro -- Re Martadinata -- Jl. Baru/Kodamar -- Gn Sahari -- Term. Senen,Term. Senen -- Gn Sahari -- Jl. Baru/Kodamar -- Re Martadinata -- Agung Podomoro -- D Sunter Utara -- Yos Sudarso -- P Kemerdekaan -- Kelapa Gading
